"start24","end24","Applicant","Latitude","Longitude"
12,13,"Natan's Catering",37.7507607694601,-122.401540291357
12,13,"Natan's Catering",37.7524049924783,-122.387000196298
12,13,"Natan's Catering",37.75023466372,-122.388046499994
12,13,"May Catering",37.7478431533724,-122.394575214957
12,13,"Natan's Catering",37.7454064294164,-122.390081224847
12,13,"Natan's Catering",37.7381177715919,-122.404418467212
12,13,"Natan's Catering",37.740303872806,-122.406059743494
12,13,"Natan's Catering",37.7300036831892,-122.478186325415
12,13,"May Catering",37.7706453983908,-122.3934769372
12,13,"May Catering",37.7740748410583,-122.390668458146
12,13,"Mike's Catering",37.7721522432444,-122.387742984116
12,13,"Natan's Catering",37.7679955456856,-122.387549426547
12,13,"Natan's Catering",37.7674330173312,-122.392149114172
12,13,"Mike's Catering",37.7696400322177,-122.386236654199
12,13,"May Catering",37.7655864681473,-122.393197101166
12,13,"Natan's Catering",37.7707029760975,-122.390790355566
12,14,"Sun Rise Catering",37.7863927555352,-122.395726074077
12,14,"Two G's Catering",37.7713720013329,-122.405422020146
12,16,"Fins on the Hoof / Saveurs",37.7811636144171,-122.39303923437
12,17,"VK Industries, Inc.",37.7815623541021,-122.391624958655
13,14,"May Catering",37.7664794033031,-122.396987155992
13,14,"Singh Brothers Ice Cream",37.7194447104044,-122.396779269073
13,14,"Mang Hang Catering",37.7547401744411,-122.39000416543
13,14,"Mike's Catering",37.7538342401608,-122.389912147781
13,14,"Singh Brothers Ice Cream",37.7229710660157,-122.391616677859
13,14,"Singh Brothers Ice Cream",37.7252506712014,-122.392050803801
13,14,"Sun Rise Catering",37.7907890558203,-122.402273431333
13,14,"Sun Rise Catering",37.7863630776208,-122.399264358097
13,14,"May Catering",37.7496104682221,-122.399429343357
13,14,"Mike's Catering",37.7985576514587,-122.401662259543
13,14,"Natan's Catering",37.7633319911646,-122.420235403432
13,14,"Singh Brothers Ice Cream",37.7186827082609,-122.396304347601
13,14,"Kara's Cupcakes",37.7890402978513,-122.398391248497
13,14,"May Catering",NA,NA
13,14,"May Catering",37.772039113525,-122.395974631586
13,14,"May Catering",37.7478431533724,-122.394575214957
13,14,"May Catering",37.7706453983908,-122.3934769372
13,14,"May Catering",37.7740748410583,-122.390668458146
13,14,"May Catering",37.7655864681473,-122.393197101166
13,15,"Liang Bai Ping",37.7736321199408,-122.44051423368
14,15,"May Catering",37.7683111651865,-122.40787860481
14,15,"Singh Brothers Ice Cream",37.72866509729,-122.381660626351
14,15,"Singh Brothers Ice Cream",37.7200437918897,-122.389545147791
14,15,"Singh Brothers Ice Cream",37.7250092583289,-122.388305168263
14,15,"Singh Brothers Ice Cream",37.7270006086593,-122.390150411037
14,15,"Mang Hang Catering",37.7447250168321,-122.386402793857
14,15,"Mang Hang Catering",37.7455632746854,-122.391200700942
14,15,"May Catering",37.7653883456078,-122.39977571028
14,15,"May Catering",37.747103654263,-122.398580950956
14,15,"John's Catering #5",37.7679905171377,-122.413407603967
14,15,"Curry Up Now",37.796984468437,-122.397015212071
14,15,"Kara's Cupcakes",37.7892526344794,-122.395226296171
14,15,"May Catering",37.763052166424,-122.409207143844
14,15,"May Catering",37.7591086681241,-122.390400000543
15,16,"Kara's Cupcakes",37.7935583358987,-122.397654505859
15,16,"Singh Brothers Ice Cream",37.7277673630583,-122.381744176999
15,16,"Singh Brothers Ice Cream",37.7268465488127,-122.383452238716
15,16,"May Catering",37.7693786950827,-122.410988658263
15,16,"May Catering",37.7482492881932,-122.396524546777
15,16,"Singh Brothers Ice Cream",37.7269088991548,-122.388709328768
15,16,"John's Catering #5",37.7724753140911,-122.414688457015
15,16,"Singh Brothers Ice Cream",37.7333335390711,-122.379771076719
15,16,"Natan's Catering",37.764741322675,-122.387124812179
15,16,"Natan's Catering",37.7620084580302,-122.385441811568
15,16,"Natan's Catering",37.7611829945051,-122.388118704077
15,16,"Natan's Catering",37.7583033956425,-122.393514054817
15,16,"Natan's Catering",37.7571245603861,-122.388529515257
15,16,"Natan's Catering",37.7531551067155,-122.391174184456
15,16,"Natan's Catering",37.7533400011811,-122.384128384237
15,16,"Natan's Catering",37.7507607694601,-122.401540291357
15,16,"Natan's Catering",37.7524049924783,-122.387000196298
15,16,"Natan's Catering",37.75023466372,-122.388046499994
15,16,"Natan's Catering",37.7454064294164,-122.390081224847
15,16,"Natan's Catering",37.7381177715919,-122.404418467212
15,16,"Natan's Catering",37.740303872806,-122.406059743494
15,16,"Natan's Catering",37.7300036831892,-122.478186325415
15,16,"Natan's Catering",37.7679955456856,-122.387549426547
15,16,"Natan's Catering",37.7674330173312,-122.392149114172
15,16,"Natan's Catering",37.7707029760975,-122.390790355566
15,18,"M M Catering",37.7508581374316,-122.394102374471
4,5,"Eva's Catering",37.7773091349679,-122.399781433622
16,22,"Tacos El Primo",37.7684852443803,-122.415678229807
16,22,"Tacos El Primo",37.7301361101663,-122.399162749749
16,17,"Singh Brothers Ice Cream",37.7305466419334,-122.382317604257
16,17,"May Catering",37.7244499679315,-122.393984693201
16,17,"Singh Brothers Ice Cream",37.7392408053026,-122.391734313508
16,17,"Singh Brothers Ice Cream",37.7299854741476,-122.376954714967
16,17,"Singh Brothers Ice Cream",37.7103860077608,-122.396464771663
16,17,"Kara's Cupcakes",37.7892526344794,-122.395226296171
16,17,"Natan's Catering",37.7686648241945,-122.407903224274
5,6,"Park's Catering",37.7508581374316,-122.394102374471
5,6,"Munch A Bunch",37.7646466688009,-122.405701430585
5,6,"John's Catering #5",37.786705596962,-122.392030655401
5,6,"Liang Bai Ping",37.727181952082,-122.378928760296
5,6,"Liang Bai Ping",37.789691367587,-122.396595637084
5,7,"Eva's Catering",37.7760481690018,-122.399511651401
17,23,"Del Popolo, LLC.",37.7630433072676,-122.410942976716
17,18,"Kara's Cupcakes",37.7796402072113,-122.390153758805
17,18,"M M Catering",37.7529330108826,-122.38674649469
17,18,"Singh Brothers Ice Cream",37.7110500071211,-122.39934738525
6,10,"Expresso Subito, LLC.",37.7881858902879,-122.400119980486
6,22,"San Pancho's Tacos",37.7395767907782,-122.406909482372
6,7,"Steve's Mobile Deli",37.779488829411,-122.389190496856
6,15,"Philz Coffee Truck",37.7920514593666,-122.400943208625
6,17,"Expresso Subito, LLC.",37.7934866365953,-122.398217219171
6,18,"Philz Coffee Truck",37.7958384844379,-122.40344930127
6,7,"Liang Bai Ping",37.7270036160148,-122.380330046337
6,7,"Two G's Catering",37.7669505236804,-122.389017531712
6,7,"Sun Rise Catering",37.7892862133639,-122.395117913536
6,7,"Two G's Catering",37.7756956924416,-122.393372938554
6,7,"May Catering",37.7495503175618,-122.400427042494
6,7,"Liang Bai Ping",37.7886109721909,-122.39272561329
6,7,"John's Catering #5",37.7899443832691,-122.394351318954
6,7,"Steve's Mobile Deli",37.7861254592402,-122.393107088067
6,7,"John's Catering #5",37.7892526344794,-122.395226296171
6,7,"Steve's Mobile Deli",37.7821634269963,-122.398858175825
6,7,"Mang Hang Catering",37.7767220798015,-122.446585903135
6,7,"Mang Hang Catering",37.7884519937144,-122.396042848565
6,7,"John's Catering #5",37.788837572632,-122.398844308239
6,7,"Natan's Catering",37.764741322675,-122.387124812179
6,7,"Natan's Catering",37.7620084580302,-122.385441811568
6,7,"Natan's Catering",37.7611829945051,-122.388118704077
6,7,"Natan's Catering",37.7583033956425,-122.393514054817
6,7,"Natan's Catering",37.7571245603861,-122.388529515257
6,7,"Natan's Catering",37.7531551067155,-122.391174184456
6,7,"Natan's Catering",37.7533400011811,-122.384128384237
6,7,"Natan's Catering",37.7507607694601,-122.401540291357
6,7,"Natan's Catering",37.7524049924783,-122.387000196298
6,7,"Natan's Catering",37.75023466372,-122.388046499994
6,7,"Park's Catering",37.7309061503597,-122.373302577485
6,7,"Natan's Catering",37.7454064294164,-122.390081224847
6,7,"Park's Catering",37.7321349519222,-122.375398078567
6,7,"Park's Catering",37.7263829321822,-122.378434782668
6,7,"Natan's Catering",37.7381177715919,-122.404418467212
6,7,"Natan's Catering",37.740303872806,-122.406059743494
6,7,"Natan's Catering",37.7300036831892,-122.478186325415
6,7,"Natan's Catering",37.7679955456856,-122.387549426547
6,7,"Natan's Catering",37.7674330173312,-122.392149114172
6,7,"Natan's Catering",37.7707029760975,-122.390790355566
6,8,"Park's Catering",37.7494702507258,-122.399927745604
6,8,"Bach Catering",37.7936702903518,-122.401180084353
6,8,"Mini Mobile Food Catering",37.7685570713121,-122.409610236298
6,8,"Mini Mobile Food Catering",37.7489503634271,-122.401493189708
6,20,"Cheese Gone Wild",37.7921506197448,-122.422766002651
6,20,"Cupkates Bakery, LLC",37.7902968553308,-122.398342832467
6,9,"BH & MT LLC",37.7705678488858,-122.420273262356
6,9,"F & C Catering",37.7529521222808,-122.387906207247
18,19,"M M Catering",37.7563445984444,-122.390971246958
18,19,"May Catering",37.7760385105764,-122.392939332071
18,19,"M M Catering",37.7553805997368,-122.388085445297
18,19,"May Catering",37.7908392304258,-122.396308779248
18,20,"M M Catering",37.7732001359429,-122.422286181031
18,20,"Subs on Hubs",37.7714019465879,-122.391771646847
7,15,"Rita's Catering",37.7804847729229,-122.409422685735
7,16,"Mr. Nice, LLC",37.7672981863691,-122.40314102991
7,18,"GOZA GOZA TACO",37.7755480242469,-122.41857338597
7,18,"Tacos El Flaco",37.7528366269157,-122.387671153653
7,18,"Giant Burrito",37.7421405864675,-122.405736586446
7,19,"Linda's Catering",37.778714701469,-122.438629528705
7,8,"Mang Hang Catering",37.7128718139384,-122.472687037509
7,8,"Liang Bai Ping",37.7267855242624,-122.381679547488
7,8,"Liang Bai Ping",37.7239376882365,-122.386832585234
7,8,"May Sun Kitchen",37.7216250971345,-122.389245172961
7,8,"May Sun Kitchen",37.7231318599658,-122.389994696076
7,8,"Liang Bai Ping",37.7250092583289,-122.388305168263
7,8,"Liang Bai Ping",37.7235928942816,-122.391044912211
7,8,"Park's Catering",37.7447250168321,-122.386402793857
7,8,"Park's Catering",37.7446858481632,-122.386571458803
7,8,"Steve's Mobile Deli",37.7746102279804,-122.399580294284
7,8,"Park's Catering",37.745078648302,-122.392261844141
7,8,"Liang Bai Ping",37.7893098361337,-122.391835412441
7,8,"May Sun Kitchen",37.7632543608742,-122.388619641722
7,8,"Mike's Catering",37.7494702507258,-122.399927745604
7,8,"May Catering",37.7481349335447,-122.402362570049
7,8,"Steve's Mobile Deli",37.784484336939,-122.387832661816
7,8,"May Sun Kitchen",37.72727724475,-122.399160735119
7,8,"Steve's Mobile Deli",37.7917627624843,-122.391253645033
7,8,"Quan Catering",37.7475231528558,-122.387175828519
7,8,"M M Catering",37.7641509499715,-122.412358791534
7,8,"Munch A Bunch",37.7638394608477,-122.456786975662
7,8,"Mang Hang Catering",37.7949843862247,-122.400720442063
7,8,"M M Catering",37.7932429688316,-122.394845565197
7,8,"Mang Hang Catering",37.7824758824599,-122.392962638578
7,8,"John's Catering #5",37.7926668973726,-122.403785280289
7,8,"May Catering",37.7434105891903,-122.399437875192
7,8,"Mang Hang Catering",37.786447007962,-122.40187181337
7,8,"Steve's Mobile Deli",37.780188074444,-122.390098985325
7,8,"Mang Hang Catering",37.7882497741491,-122.400004792045
7,8,"Mike's Catering",37.7973946460656,-122.411309805654
7,8,"Mike's Catering",37.7810746780754,-122.391705661167
7,8,"Mang Hang Catering",37.7683069928,-122.412000336092
7,8,"Mike's Catering",37.7536799789675,-122.390414532294
7,8,"Mike's Catering",37.7721522432444,-122.387742984116
7,8,"Mike's Catering",37.7696400322177,-122.386236654199
7,20,"BHUK Burger",37.7234846045488,-122.45240493053
7,9,"Sun Rise Catering",37.7902665460329,-122.400629258559
7,9,"Mike's Catering",37.750453803667,-122.390398059007
7,9,"Two G's Catering",37.791985742424,-122.396954967384
7,9,"M M Catering",37.7925969434076,-122.394082089231
19,20,"May Catering",37.7112306563304,-122.393719654607
19,20,"M M Catering",37.7665109269083,-122.40926014493
19,20,"Natan's Catering",37.764741322675,-122.387124812179
19,20,"Natan's Catering",37.7620084580302,-122.385441811568
19,20,"Natan's Catering",37.7611829945051,-122.388118704077
19,20,"Natan's Catering",37.7583033956425,-122.393514054817
19,20,"Natan's Catering",37.7571245603861,-122.388529515257
19,20,"Natan's Catering",37.7531551067155,-122.391174184456
19,20,"Natan's Catering",37.7533400011811,-122.384128384237
19,20,"Natan's Catering",37.7507607694601,-122.401540291357
19,20,"Natan's Catering",37.7524049924783,-122.387000196298
19,20,"Natan's Catering",37.75023466372,-122.388046499994
19,20,"Natan's Catering",37.7454064294164,-122.390081224847
19,20,"Natan's Catering",37.7381177715919,-122.404418467212
19,20,"Natan's Catering",37.740303872806,-122.406059743494
19,20,"Natan's Catering",37.7300036831892,-122.478186325415
19,20,"Natan's Catering",37.7679955456856,-122.387549426547
19,20,"Natan's Catering",37.7674330173312,-122.392149114172
19,20,"Natan's Catering",37.7707029760975,-122.390790355566
8,10,"F & C Catering",37.7365999870093,-122.377204056226
8,10,"Eva's Catering",37.7524774154426,-122.475310777243
8,10,"F & C Catering",37.7523560542966,-122.388784980412
8,10,"Park's Catering",37.7444352289816,-122.386131058867
8,22,"Spice Affairs",37.7934449871815,-122.399937065528
8,15,"Del Popolo, LLC.",37.7760594746736,-122.418276719335
8,15,"Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck",37.7660398739183,-122.402612313172
8,15,"Faith Sandwich",37.788837572632,-122.398844308239
8,9,"Liang Bai Ping",37.7274881970986,-122.387914926192
8,15,"Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck",37.792987967452,-122.394721470128
8,15,"Off the Grid Services, LLC",37.7756456857724,-122.397696734316
8,16,"The Chai Cart",37.7904940956493,-122.399633341677
8,16,"Bicycle Coffee",37.7943456781451,-122.402466115735
8,16,"Del Popolo, LLC.",37.7969615325232,-122.399444500759
8,17,"Tacos Rodriguez",37.7409748262265,-122.40145941404
8,17,"The Sandwich Stand, LLC.",37.7923326412243,-122.395649033197
8,18,"Sausage Slinger",37.7873993943959,-122.400537350539
8,19,"Creme Brulee To Go",37.7849061488879,-122.407072991554
8,8,"Quan Catering",37.7442960182807,-122.395807199913
8,9,"Park's Catering",37.7437519273424,-122.403462463841
8,9,"May Catering",37.7592586029513,-122.387508486641
8,9,"John's Catering #5",37.7812661735253,-122.425596113366
8,9,"Liang Bai Ping",37.7259883627294,-122.38194028065
8,9,"Two G's Catering",37.7527461109262,-122.390220649566
8,9,"Liang Bai Ping",37.7260001319965,-122.383390817067
8,9,"Sun Rise Catering",37.7750209861951,-122.413222349168
8,9,"May Sun Kitchen",37.7231692072554,-122.38697483362
8,9,"May Sun Kitchen",37.7818065268172,-122.429790840366
8,9,"Liang Bai Ping",37.7267728572176,-122.388073576343
8,9,"May Sun Kitchen",37.7522353219293,-122.38975002217
8,9,"DO UC US Mobile Catering",37.7697377914123,-122.389256662556
8,9,"Natan's Catering",37.7427783617572,-122.383666155366
8,9,"Liang Bai Ping",37.7256013829105,-122.38141316378
8,9,"Liang Bai Ping",37.7250799567856,-122.391987897132
8,9,"Natan's Catering",37.7448503261018,-122.386622994805
8,9,"Park's Catering",37.7462754843591,-122.392447441505
8,9,"Mini Mobile Food Catering",37.7697486159216,-122.415593736173
8,9,"Quan Catering",37.767519417299,-122.412539656202
8,9,"Park's Catering",37.7474780240452,-122.396175096381
8,9,"May Sun Kitchen",37.763898172112,-122.393787763456
8,9,"Quan Catering",37.729095881394,-122.392369958155
8,9,"Quan Catering",37.7496766241873,-122.398331872465
8,9,"Park's Catering",37.7456251136816,-122.391799229195
8,9,"May Catering",37.7455819612317,-122.401251043957
8,9,"Park's Catering",37.7465113997359,-122.400554729715
8,9,"John's Catering #5",37.7631791971676,-122.408323348249
8,9,"D & T Catering",37.7953974901072,-122.441735157542
8,9,"D & T Catering",37.7962643276235,-122.442407924953
8,9,"D & T Catering",37.7950829637594,-122.440073143561
8,9,"D & T Catering",37.7948472365487,-122.446058770817
8,9,"Mang Hang Catering",37.7482822297931,-122.415908342523
8,9,"Quan Catering",37.7457950012142,-122.387010722473
8,9,"Munch A Bunch",37.7760883582323,-122.406918921639
8,9,"Two G's Catering",37.773290145792,-122.399889902821
8,9,"Steve's Mobile Deli",37.7880673613338,-122.396529337443
8,9,"Linda's Catering",37.7792036135615,-122.398421700749
8,9,"Sun Rise Catering",37.7701386094072,-122.403875074853
8,9,"May Sun Kitchen",37.7618425082863,-122.389690061404
8,9,"May Sun Kitchen",37.7615052674833,-122.389518714761
8,9,"Two G's Catering",37.7725616893359,-122.404474023931
8,9,"May Catering",37.7591086681241,-122.390400000543
8,9,"Two G's Catering",37.7734404634488,-122.405556607063
8,9,"Two G's Catering",37.772965881143,-122.406510236721
8,9,"Two G's Catering",37.7581452995887,-122.391140229024
8,9,"May Sun Kitchen",37.7578416291379,-122.391250489057
8,9,"Mini Mobile Food Catering",37.7685570713121,-122.409610236298
8,9,"Natan's Catering",37.764741322675,-122.387124812179
8,9,"Natan's Catering",37.7620084580302,-122.385441811568
8,9,"Natan's Catering",37.7611829945051,-122.388118704077
8,9,"Natan's Catering",37.7583033956425,-122.393514054817
8,9,"Natan's Catering",37.7571245603861,-122.388529515257
8,9,"Natan's Catering",37.7531551067155,-122.391174184456
8,9,"Natan's Catering",37.7533400011811,-122.384128384237
8,9,"Natan's Catering",37.7507607694601,-122.401540291357
8,9,"Natan's Catering",37.7524049924783,-122.387000196298
8,9,"Natan's Catering",37.75023466372,-122.388046499994
8,9,"Mini Mobile Food Catering",37.7489503634271,-122.401493189708
8,9,"Natan's Catering",37.7454064294164,-122.390081224847
8,9,"Natan's Catering",37.7381177715919,-122.404418467212
8,9,"Natan's Catering",37.740303872806,-122.406059743494
8,9,"Natan's Catering",37.7300036831892,-122.478186325415
8,9,"Natan's Catering",37.7679955456856,-122.387549426547
8,9,"Natan's Catering",37.7674330173312,-122.392149114172
8,9,"Natan's Catering",37.7707029760975,-122.390790355566
20,21,"M M Catering",37.7641509499715,-122.412358791534
20,21,"M M Catering",37.7856640823991,-122.399568868889
20,21,"M M Catering",37.7867316299939,-122.401315378613
20,21,"May Catering",37.7746861812322,-122.415473420734
9,10,"Steve's Mobile Deli",37.7683808413349,-122.406725948569
9,10,"May Catering",37.7193678479621,-122.398371361923
9,10,"Sun Rise Catering",37.7774339476738,-122.410171696902
9,10,"Sun Rise Catering",37.7758691440212,-122.409050269203
9,10,"May Catering",37.7529617064123,-122.406401730502
9,10,"Liang Bai Ping",37.7263696196635,-122.384041765309
9,10,"BH & MT LLC",37.7759468088778,-122.437383577606
9,10,"F & C Catering",37.7543346885192,-122.389824170428
9,10,"Quan Catering",37.7500640921275,-122.39046456696
9,10,"May Catering",37.7638778647129,-122.460878237733
9,10,"May Sun Kitchen",37.7809559961514,-122.401314818991
9,10,"Liang Bai Ping",37.7263381578801,-122.387543034105
9,10,"Liang Bai Ping",37.7271017536177,-122.387234037178
9,10,"DO UC US Mobile Catering",37.7703531653561,-122.39120602229
9,10,"Liang Bai Ping",37.7239657282687,-122.389786723376
9,10,"Steve's Mobile Deli",37.7789161780122,-122.390426395944
9,10,"Liang Bai Ping",37.7228143678148,-122.391102685187
9,10,"Liang Bai Ping",37.7241695078863,-122.390145774514
9,10,"Mini Mobile Food Catering",37.789903983243,-122.395893039607
9,10,"Bach Catering",37.7255714777643,-122.38953365883
9,10,"Sun Rise Catering",37.7781942040045,-122.407532192783
9,10,"Quan Catering",37.7114336729248,-122.393703104382
9,10,"Sun Rise Catering",37.7727665384005,-122.415852355068
9,10,"Park's Catering",37.7446858481632,-122.386571458803
9,10,"Sun Rise Catering",37.7753407062288,-122.407045641377
9,10,"Two G's Catering",37.7453520187473,-122.402789774322
9,10,"Sun Rise Catering",37.7752807253938,-122.4069693457
9,10,"May Sun Kitchen",37.7690273253983,-122.415681626119
9,10,"Bach Catering",37.7286139518831,-122.394644631904
9,10,"May Catering",37.747103654263,-122.398580950956
9,10,"John's Catering #5",37.7806703489639,-122.419953009575
9,10,"Paradise Catering",37.7873695778759,-122.395351492031
9,10,"Park's Catering",37.747071424905,-122.398898846675
9,10,"John's Catering #5",37.7655925448088,-122.389099860237
9,10,"John's Catering #5",37.7651379061087,-122.413151147372
9,10,"May Catering",37.7438755165846,-122.424677921084
9,10,"Park's Catering",37.7424889551109,-122.384222090489
9,10,"Two G's Catering",37.7751228745778,-122.394097441849
9,10,"Bach Catering",37.7326781090824,-122.40582138651
9,10,"Mike's Catering",37.7985576514587,-122.401662259543
9,10,"May Catering",37.749338052069,-122.402065734207
9,10,"D & T Catering",37.7929193472494,-122.439775822366
9,10,"Quan Catering",37.7095211282262,-122.404617048658
9,10,"D & T Catering",37.7934640760336,-122.441741922613
9,10,"Steve's Mobile Deli",37.7917627624843,-122.391253645033
9,10,"Quan Catering",37.7525527576463,-122.387867927348
9,10,"D & T Catering",37.79226517009,-122.443698807802
9,10,"D & T Catering",37.792945427344,-122.445824652024
9,10,"May Catering",37.754283115204,-122.412085299034
9,10,"May Sun Kitchen",37.7496175291101,-122.387588501326
9,10,"May Catering",37.7494236208571,-122.412708236432
9,10,"Park's Catering",37.7426493577383,-122.385861558324
9,10,"Munch A Bunch",37.770650436068,-122.414292737958
9,10,"Mini Mobile Food Catering",37.7873303235077,-122.392859291165
9,10,"Sun Rise Catering",37.7646370033035,-122.413445537287
9,10,"Mini Mobile Food Catering",37.7712263375524,-122.413130084838
9,10,"F & C Catering",37.7809034942283,-122.39317222474
9,10,"Mini Mobile Food Catering",37.7873606094505,-122.392701953926
9,10,"D & T Catering",37.7894648407093,-122.451505512466
9,10,"D & T Catering",37.789705500958,-122.456713643019
9,10,"May Sun Kitchen",37.7717288754541,-122.411563857806
9,10,"May Catering",37.764451962648,-122.412387323606
9,10,"Park's Catering",37.7426943341286,-122.387850525875
9,10,"Steve's Mobile Deli",37.7809744769695,-122.399942924764
9,10,"M M Catering",37.7641509499715,-122.412358791534
9,10,"Mini Mobile Food Catering",37.7719465886426,-122.398310611973
9,10,"Mike's Catering",37.7555059783625,-122.385220879126
9,10,"Natan's Catering",37.7592948961276,-122.39611224788
9,10,"Bach Catering",37.7270052686849,-122.393638715681
9,10,"Paradise Catering",37.7846912153683,-122.39458113071
9,10,"Mang Hang Catering",37.7758232844754,-122.446527752912
9,10,"Steve's Mobile Deli",37.7843370711132,-122.395225723073
9,10,"May Catering",37.7643370228902,-122.387982140365
9,10,"May Sun Kitchen",37.755438822485,-122.386299593481
9,10,"May Sun Kitchen",37.764203655834,-122.389875569211
9,10,"John's Catering #5",37.7763857241625,-122.399084594728
9,10,"May Catering",37.7615303938319,-122.409198245189
9,10,"May Catering",37.7599819816022,-122.413769206324
9,10,"Sun Rise Catering",37.7777290650886,-122.410905331989
9,10,"May Sun Kitchen",37.7637290705316,-122.389871672284
9,10,"May Sun Kitchen",37.7583041058491,-122.395215975869
9,10,"Quan Catering",37.7787288086546,-122.399022720471
9,10,"Sun Rise Catering",37.760780278477,-122.407206690641
9,10,"May Sun Kitchen",37.7575700580023,-122.393184466145
9,10,"Two G's Catering",37.729483926788,-122.394571014085
9,10,"Quan Catering",37.7744110410018,-122.401582774174
9,10,"Bach Catering",37.7394046148963,-122.401386698396
9,10,"May Catering",37.7641009359961,-122.391543378852
9,10,"Steve's Mobile Deli",37.7866777205543,-122.397372166403
9,10,"F & C Catering",37.7704529501655,-122.400042655595
9,10,"Liang Bai Ping",37.7267339112889,-122.378972003992
9,10,"BH & MT LLC",37.7829994444845,-122.445997086089
9,10,"May Catering",NA,NA
9,10,"May Catering",37.772039113525,-122.395974631586
9,10,"May Catering",37.7478431533724,-122.394575214957
9,10,"May Catering",37.7706453983908,-122.3934769372
9,10,"May Catering",37.7740748410583,-122.390668458146
9,10,"May Catering",37.7655864681473,-122.393197101166
9,11,"Natan's Catering",37.76833824373,-122.389400461508
9,11,"M M Catering",37.7932429688316,-122.394845565197
9,11,"Linda's Catering",37.7862355858498,-122.389553869597
9,11,"Sun Rise Catering",37.7767796784461,-122.415300603234
9,11,"Steve's Mobile Deli",37.7686648241945,-122.407903224274
9,11,"Mike's Catering",37.7973946460656,-122.411309805654
9,11,"Mike's Catering",37.7810746780754,-122.391705661167
9,11,"Mike's Catering",37.7536799789675,-122.390414532294
9,11,"Mike's Catering",37.7721522432444,-122.387742984116
9,11,"Mike's Catering",37.7696400322177,-122.386236654199
9,12,"Natan's Catering",37.764741322675,-122.387124812179
9,12,"Natan's Catering",37.7620084580302,-122.385441811568
9,12,"Natan's Catering",37.7611829945051,-122.388118704077
9,12,"Natan's Catering",37.7583033956425,-122.393514054817
9,12,"Natan's Catering",37.7571245603861,-122.388529515257
9,12,"Natan's Catering",37.7531551067155,-122.391174184456
9,12,"Natan's Catering",37.7533400011811,-122.384128384237
9,12,"Natan's Catering",37.7507607694601,-122.401540291357
9,12,"Natan's Catering",37.7524049924783,-122.387000196298
9,12,"Natan's Catering",37.75023466372,-122.388046499994
9,12,"Natan's Catering",37.7454064294164,-122.390081224847
9,12,"Natan's Catering",37.7381177715919,-122.404418467212
9,12,"Natan's Catering",37.740303872806,-122.406059743494
9,12,"Natan's Catering",37.7300036831892,-122.478186325415
9,12,"Natan's Catering",37.7679955456856,-122.387549426547
9,12,"Natan's Catering",37.7674330173312,-122.392149114172
9,12,"Natan's Catering",37.7707029760975,-122.390790355566
9,15,"Roadside Rotisserie Corporation / Country Grill",37.7909907606803,-122.399212233401
9,15,"Munch India",37.7931113386248,-122.401162261588
9,16,"DO UC US Mobile Catering",37.7638394608477,-122.456786975662
9,16,"Tacos El Ojo De Agua",37.7807288812268,-122.395002864462
9,16,"Wexler, LLC",37.7942216943085,-122.402565935088
9,17,"Eli's Hot Dogs",37.7477427984325,-122.403492827444
9,17,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",37.7500640921275,-122.39046456696
9,21,"Spice Affairs",37.7889112552309,-122.403082024484
21,22,"M M Catering",37.7747758874698,-122.407328371042
10,15,"Covered Dish Productions, LLC. dba. The Rib Whip",37.795922726101,-122.396938330446
10,15,"VK Industries, Inc.",37.7931113386248,-122.401162261588
10,15,"Cheese Gone Wild",37.7892526344794,-122.395226296171
10,15,"Slider Shack, LLC.",37.792987967452,-122.394721470128
10,15,"Celtic Catering",37.7852809994896,-122.396937139317
10,19,"Yummy Hot Dogs",37.7832484947523,-122.409175549596
11,12,"Fins on the Hoof / Saveurs",37.767519417299,-122.412539656202
11,12,"Kara's Cupcakes",37.7890402978513,-122.398391248497
11,14,"Smokin Warehouse Barbecue",37.8018821327273,-122.40178154754
11,14,"San Francisco Soup Company",37.7760385105764,-122.392939332071
11,14,"JapaCurry",37.7892526344794,-122.395226296171
11,16,"La Falafel",37.7674971328296,-122.422067389717
11,16,"La Falafel",37.7670981917075,-122.422028655379
11,21,"Missing Link SF",37.7898310241126,-122.397562684622
12,13,"Kara's Cupcakes",37.7892526344794,-122.395226296171
12,13,"Fins on the Hoof / Saveurs",37.7885298177102,-122.396140544185
13,14,"Kara's Cupcakes",37.7935583358987,-122.397654505859
13,16,"Fins on the Hoof / Saveurs",37.7811636144171,-122.39303923437
15,16,"Kara's Cupcakes",37.7796402072113,-122.390153758805
15,20,"Casey's Pizza, LLC",37.7890458039929,-122.402007263698
6,10,"Expresso Subito, LLC.",37.7934866365953,-122.398217219171
6,14,"Doc's of the Bay",37.7955802129896,-122.402408013716
6,15,"Bulldog Coffee",37.7920514593666,-122.400943208625
6,15,"Philz Coffee Truck",37.7930028753318,-122.401140310473
6,16,"Bacon Bacon",37.7952923836472,-122.398573051937
6,20,"Cupkates Bakery, LLC",37.7930490854658,-122.401650717955
8,15,"Tacos El Primo",37.7262979060055,-122.389150144527
8,15,"Off the Grid Services, LLC",37.7811636144171,-122.39303923437
